building_id,damage_state,LAquila_EQ_01,LAquila_EQ_02,LAquila_EQ_03,LAquila_EQ_04,LAquila_EQ_05,LAquila_EQ_06,LAquila_EQ_07,LAquila_EQ_08
tile_6,DS3,1.3313425183296204,1.354430099017918,1.3151656335194275,1.1538129872642455,0.8905970770865679,0.8167040372318297,0.7833659754364817,0.7655509573197765
tile_6,DS4,4.933329343795776,5.817424065899104,6.050602184895979,7.1593710239976645,8.502969586290419,8.77179448534298,8.86043366197805,8.899936905917784
tile_7,DS0,5.562596559524536,5.273587072372486,5.262549182892059,4.709043088912921,3.7138785734177295,3.674762376784969,3.672435682296879,3.6722106418607865
tile_7,DS1,5.655197858810425,5.593418203294277,5.577949183061719,5.469946473836899,5.154044270515442,5.118323517031968,5.111379810667131,5.109548765551153
tile_7,DS2,2.2224048376083374,2.190441052429378,2.1613925360506983,2.175849970430136,2.26445472240448,2.1957485377788544,2.174417326797084,2.166614454272405
tile_7,DS3,0.7816552519798279,0.8848398225964047,0.8831266778433928,1.01582958875224,1.1984514258801937,1.1794302237049124,1.1619741225745202,1.1515957976940283
tile_7,DS4,5.378146409988403,5.657714758068323,5.714983270543598,6.229331590235233,7.269171845167875,7.431735726975603,7.479793383545711,7.500030452981704
tile_8,DS0,1.5651062205433846,1.4745246524065898,1.4701030393093817,1.316255534650468,1.0363300397471145,1.0283711922461067,1.028059071319672,1.0280409697916053
tile_8,DS1,2.3559642136096954,2.19932942930609,2.169547700032126,2.0850542350672185,2.0162964791525155,2.01177013747656,2.010274626987666,2.0097382235394434
tile_8,DS2,1.630142629146576,1.0727565329289064,0.9581162072377084,0.7338371387450024,0.6445303408545442,0.6083354745769611,0.5990947282453476,0.5956217495016556
tile_8,DS3,0.9032265916466712,0.7969628514838405,0.6773248838179313,0.4860550864250399,0.3925168662826763,0.3436559060032778,0.3177643168474442,0.3024371830722102
tile_8,DS4,7.145560145378113,8.05642650660593,8.324908600353751,8.978798063588329,9.510326335555874,9.607867279722086,9.644807386814064,9.66416201677552
tile_9,DS0,1.6454408690333366,1.4904928207107986,1.4758455511631787,1.2871136269703207,0.9987826681207236,0.9910386659210566,0.9904621351023568,0.9903204725198832
tile_9,DS1,3.702798366546631,3.209204083308577,3.124366415373516,2.735241796821356,2.4480836051516235,2.415889115363825,2.4082316224230453,2.405792360574196
tile_9,DS2,2.712031126022339,1.9536871132440865,1.7394157619379484,1.2429098696447909,0.8632400727365166,0.7562375599700317,0.7226299714948574,0.7079857214330261
tile_9,DS3,1.7154028862714767,1.5966831415717024,1.4872964874018066,1.1322858610656112,0.7805671010864899,0.6985662889342734,0.6646034255865878,0.6468027755649564
tile_9,DS4,10.324325799942017,11.849931841832586,12.273074895704568,13.702448179596104,15.009325475199148,15.23826837877641,15.314072424990094,15.349098214847636
